Time(milliseconds),Start Range (Miles),End Range (Miles),High Power (Boolean),Number of Pules (Multi-Pulse),width (degrees),Azimuth(Degrees),Elevation (Degrees)
5482.415289,0,200,1,1,3,28.75,111.25
5484.562561,0,200,1,1,3,28.75,114
5486.709833,0,200,1,1,3,28.75,116.75
5488.857105,0,200,1,1,3,28.75,119.5
5491.004377,0,200,1,1,3,28.75,122.25
5493.15165,0,200,1,1,3,28.75,125
5495.298922,0,200,1,1,3,28.75,127.75
5497.446194,0,200,1,1,3,28.75,130.5
5499.593466,0,200,1,1,3,28.75,133.25
5501.740738,0,200,1,1,3,28.75,136
5503.88801,0,200,1,1,3,28.75,138.75
5506.035283,0,200,1,1,3,28.75,141.5
5508.182555,0,200,1,1,3,28.75,144.25
5510.329827,0,200,1,1,3,28.75,147
5512.477099,0,200,1,1,3,28.75,149.75
5514.624371,0,200,1,1,3,28.75,152.5
5516.771643,0,200,1,1,3,28.75,155.25
5518.918916,0,200,1,1,3,28.75,158
5521.066188,0,200,1,1,3,28.75,160.75
5523.21346,0,200,1,1,3,28.75,163.5
5525.360732,0,200,1,1,3,28.75,166.25
5527.508004,0,200,1,1,3,28.75,169
5529.655276,0,200,1,1,3,28.75,171.75
5531.802549,0,200,1,1,3,28.75,174.5
5533.949821,0,200,1,1,3,28.75,177.25
5536.097093,0,200,1,1,3,28.75,180
5538.244365,0,200,1,1,3,28.75,182.75
5540.391637,0,200,1,1,3,28.75,185.5
5542.538909,0,200,1,1,3,28.75,188.25
5544.686182,0,200,1,1,3,28.75,191
5546.833454,0,200,1,1,3,28.75,193.75
5548.980726,0,200,1,1,3,28.75,196.5
5551.127998,0,200,1,1,3,28.75,199.25
5553.27527,0,200,1,1,3,28.75,202
5555.422542,0,200,1,1,3,28.75,204.75
5557.569815,0,200,1,1,3,28.75,207.5
5559.717087,0,200,1,1,3,28.75,210.25
5561.864359,0,200,1,1,3,28.75,213
5564.011631,0,200,1,1,3,28.75,215.75
5566.158903,0,200,1,1,3,28.75,218.5
5568.306175,0,200,1,1,3,28.75,221.25
5570.453447,0,200,1,1,3,28.75,224
5572.60072,0,200,1,1,3,28.75,226.75
5574.747992,0,200,1,1,3,28.75,229.5
5576.895264,0,200,1,1,3,28.75,232.25
5579.042536,0,200,1,1,3,28.75,235
5581.189808,0,200,1,1,3,28.75,237.75
5583.33708,0,200,1,1,3,28.75,240.5
5585.484353,0,200,1,1,3,28.75,243.25
5587.631625,0,200,1,1,3,28.75,246
5589.778897,0,200,1,1,3,28.75,248.75
5591.926169,0,200,1,1,3,28.75,251.5
5594.073441,0,200,1,1,3,28.75,254.25
5596.220713,0,200,1,1,3,28.75,257
5598.367986,0,200,1,1,3,28.75,259.75
5600.515258,0,200,1,1,3,28.75,262.5
5602.66253,0,200,1,1,3,28.75,265.25
5604.809802,0,200,1,1,3,28.75,268
5606.957074,0,200,1,1,3,28.75,270.75
5609.104346,0,200,1,1,3,28.75,273.5
5611.251619,0,200,1,1,3,28.75,276.25
5613.398891,0,200,1,1,3,28.75,279
5615.546163,0,200,1,1,3,28.75,281.75
5617.693435,0,200,1,1,3,28.75,284.5
5619.840707,0,200,1,1,3,28.75,287.25
5621.987979,0,200,1,1,3,28.75,290
5624.135252,0,200,1,1,3,28.75,292.75
5626.282524,0,200,1,1,3,28.75,295.5
5628.429796,0,200,1,1,3,28.75,298.25
5630.577068,0,200,1,1,3,28.75,301
5632.72434,0,200,1,1,3,28.75,303.75
5634.871612,0,200,1,1,3,28.75,306.5
5637.018885,0,200,1,1,3,28.75,309.25
5639.166157,0,200,1,1,3,28.75,312
5641.313429,0,200,1,1,3,28.75,314.75
5643.460701,0,200,1,1,3,28.75,317.5
5645.607973,0,200,1,1,3,28.75,320.25
5647.755245,0,200,1,1,3,28.75,323
5649.902518,0,200,1,1,3,28.75,325.75
5652.04979,0,200,1,1,3,28.75,328.5
5654.197062,0,200,1,1,3,28.75,331.25
5656.344334,0,200,1,1,3,28.75,334
5658.491606,0,200,1,1,3,28.75,336.75
5660.638878,0,200,1,1,3,28.75,339.5
5662.786151,0,200,1,1,3,28.75,342.25
5664.933423,0,200,1,1,3,28.75,345
5667.080695,0,200,1,1,3,28.75,347.75
5669.227967,0,200,1,1,3,28.75,350.5
5671.375239,0,200,1,1,3,28.75,353.25
5673.522511,0,200,1,1,3,28.75,356
5675.669784,0,200,1,1,3,28.75,358.75
5677.817056,0,200,1,1,3,30,1.5
5679.964328,0,200,1,1,3,30,4.25
5682.1116,0,200,1,1,3,30,7
5684.258872,0,200,1,1,3,30,9.75
5686.406144,0,200,1,1,3,30,12.5
5688.553417,0,200,1,1,3,30,15.25
5690.700689,0,200,1,1,3,30,18
5692.847961,0,200,1,1,3,30,20.75
5694.995233,0,200,1,1,3,30,23.5
5697.142505,0,200,1,1,3,30,26.25
5699.289777,0,200,1,1,3,30,29
5701.437049,0,200,1,1,3,30,31.75
5703.584322,0,200,1,1,3,30,34.5
5705.731594,0,200,1,1,3,30,37.25
5707.878866,0,200,1,1,3,30,40
5710.026138,0,200,1,1,3,30,42.75
5712.17341,0,200,1,1,3,30,45.5
5714.320682,0,200,1,1,3,30,48.25
5716.467955,0,200,1,1,3,30,51
5718.615227,0,200,1,1,3,30,53.75
5720.762499,0,200,1,1,3,30,56.5
5722.909771,0,200,1,1,3,30,59.25
5725.057043,0,200,1,1,3,30,62
5727.204315,0,200,1,1,3,30,64.75
5729.351588,0,200,1,1,3,30,67.5
5731.49886,0,200,1,1,3,30,70.25
5733.646132,0,200,1,1,3,30,73
5735.793404,0,200,1,1,3,30,75.75
5737.940676,0,200,1,1,3,30,78.5
5740.087948,0,200,1,1,3,30,81.25
5742.235221,0,200,1,1,3,30,84
5744.382493,0,200,1,1,3,30,86.75
5746.529765,0,200,1,1,3,30,89.5
5748.677037,0,200,1,1,3,30,92.25
5750.824309,0,200,1,1,3,30,95
5752.971581,0,200,1,1,3,30,97.75
5755.118854,0,200,1,1,3,30,100.5
5757.266126,0,200,1,1,3,30,103.25
5759.413398,0,200,1,1,3,30,106
5761.56067,0,200,1,1,3,30,108.75
5763.707942,0,200,1,1,3,30,111.5
5765.855214,0,200,1,1,3,30,114.25
5768.002487,0,200,1,1,3,30,117
5770.149759,0,200,1,1,3,30,119.75
5772.297031,0,200,1,1,3,30,122.5
5774.444303,0,200,1,1,3,30,125.25
5776.591575,0,200,1,1,3,30,128
5778.738847,0,200,1,1,3,30,130.75
5780.88612,0,200,1,1,3,30,133.5
5783.033392,0,200,1,1,3,30,136.25
5785.180664,0,200,1,1,3,30,139
5787.327936,0,200,1,1,3,30,141.75
5789.475208,0,200,1,1,3,30,144.5
5791.62248,0,200,1,1,3,30,147.25
5793.769753,0,200,1,1,3,30,150
5795.917025,0,200,1,1,3,30,152.75
5798.064297,0,200,1,1,3,30,155.5
5800.211569,0,200,1,1,3,30,158.25
5802.358841,0,200,1,1,3,30,161
5804.506113,0,200,1,1,3,30,163.75
5806.653386,0,200,1,1,3,30,166.5
5808.800658,0,200,1,1,3,30,169.25
5810.94793,0,200,1,1,3,30,172
5813.095202,0,200,1,1,3,30,174.75
5815.242474,0,200,1,1,3,30,177.5
5817.389746,0,200,1,1,3,30,180.25
5819.537019,0,200,1,1,3,30,183
5821.684291,0,200,1,1,3,30,185.75
5823.831563,0,200,1,1,3,30,188.5
5825.978835,0,200,1,1,3,30,191.25
5828.126107,0,200,1,1,3,30,194
5830.273379,0,200,1,1,3,30,196.75
5832.420651,0,200,1,1,3,30,199.5
5834.567924,0,200,1,1,3,30,202.25
5836.715196,0,200,1,1,3,30,205
5838.862468,0,200,1,1,3,30,207.75
5841.00974,0,200,1,1,3,30,210.5
5843.157012,0,200,1,1,3,30,213.25
5845.304284,0,200,1,1,3,30,216
5847.451557,0,200,1,1,3,30,218.75
5849.598829,0,200,1,1,3,30,221.5
5851.746101,0,200,1,1,3,30,224.25
5853.893373,0,200,1,1,3,30,227
5856.040645,0,200,1,1,3,30,229.75
5858.187917,0,200,1,1,3,30,232.5
5860.33519,0,200,1,1,3,30,235.25
5862.482462,0,200,1,1,3,30,238
5864.629734,0,200,1,1,3,30,240.75
5866.777006,0,200,1,1,3,30,243.5
5868.924278,0,200,1,1,3,30,246.25
5871.07155,0,200,1,1,3,30,249
5873.218823,0,200,1,1,3,30,251.75
5875.366095,0,200,1,1,3,30,254.5
5877.513367,0,200,1,1,3,30,257.25
5879.660639,0,200,1,1,3,30,260
5881.807911,0,200,1,1,3,30,262.75
5883.955183,0,200,1,1,3,30,265.5
5886.102456,0,200,1,1,3,30,268.25
5888.249728,0,200,1,1,3,30,271
5890.397,0,200,1,1,3,30,273.75
5892.544272,0,200,1,1,3,30,276.5
5894.691544,0,200,1,1,3,30,279.25
5896.838816,0,200,1,1,3,30,282
5898.986089,0,200,1,1,3,30,284.75
5901.133361,0,200,1,1,3,30,287.5
5903.280633,0,200,1,1,3,30,290.25
5905.427905,0,200,1,1,3,30,293
5907.575177,0,200,1,1,3,30,295.75
5909.722449,0,200,1,1,3,30,298.5
5911.869722,0,200,1,1,3,30,301.25
5914.016994,0,200,1,1,3,30,304
5916.164266,0,200,1,1,3,30,306.75
5918.311538,0,200,1,1,3,30,309.5
5920.45881,0,200,1,1,3,30,312.25
5922.606082,0,200,1,1,3,30,315
5924.753355,0,200,1,1,3,30,317.75
5926.900627,0,200,1,1,3,30,320.5
5929.047899,0,200,1,1,3,30,323.25
5931.195171,0,200,1,1,3,30,326
5933.342443,0,200,1,1,3,30,328.75
5935.489715,0,200,1,1,3,30,331.5
5937.636988,0,200,1,1,3,30,334.25
5939.78426,0,200,1,1,3,30,337
5941.931532,0,200,1,1,3,30,339.75
5944.078804,0,200,1,1,3,30,342.5
5946.226076,0,200,1,1,3,30,345.25
5948.373348,0,200,1,1,3,30,348
5950.520621,0,200,1,1,3,30,350.75
5952.667893,0,200,1,1,3,30,353.5
5954.815165,0,200,1,1,3,30,356.25
5956.962437,0,200,1,1,3,30,359
5959.109709,0,200,1,1,3,31.25,1.75
5961.256981,0,200,1,1,3,31.25,4.5
5963.404253,0,200,1,1,3,31.25,7.25
5965.551526,0,200,1,1,3,31.25,10
5967.698798,0,200,1,1,3,31.25,12.75
5969.84607,0,200,1,1,3,31.25,15.5
5971.993342,0,200,1,1,3,31.25,18.25
5974.140614,0,200,1,1,3,31.25,21
5976.287886,0,200,1,1,3,31.25,23.75
5978.435159,0,200,1,1,3,31.25,26.5
5980.582431,0,200,1,1,3,31.25,29.25
5982.729703,0,200,1,1,3,31.25,32
5984.876975,0,200,1,1,3,31.25,34.75
5987.024247,0,200,1,1,3,31.25,37.5
5989.171519,0,200,1,1,3,31.25,40.25
5991.318792,0,200,1,1,3,31.25,43
5993.466064,0,200,1,1,3,31.25,45.75
5995.613336,0,200,1,1,3,31.25,48.5
5997.760608,0,200,1,1,3,31.25,51.25
5999.90788,0,200,1,1,3,31.25,54
6002.055152,0,200,1,1,3,31.25,56.75
6004.202425,0,200,1,1,3,31.25,59.5
6006.349697,0,200,1,1,3,31.25,62.25
6008.496969,0,200,1,1,3,31.25,65
6010.644241,0,200,1,1,3,31.25,67.75
6012.791513,0,200,1,1,3,31.25,70.5
6014.938785,0,200,1,1,3,31.25,73.25
6017.086058,0,200,1,1,3,31.25,76
6019.23333,0,200,1,1,3,31.25,78.75
6021.380602,0,200,1,1,3,31.25,81.5
6023.527874,0,200,1,1,3,31.25,84.25
6025.675146,0,200,1,1,3,31.25,87
6027.822418,0,200,1,1,3,31.25,89.75
6029.969691,0,200,1,1,3,31.25,92.5
6032.116963,0,200,1,1,3,31.25,95.25
6034.264235,0,200,1,1,3,31.25,98
6036.411507,0,200,1,1,3,31.25,100.75
6038.558779,0,200,1,1,3,31.25,103.5
6040.706051,0,200,1,1,3,31.25,106.25
6042.853324,0,200,1,1,3,31.25,109
6045.000596,0,200,1,1,3,31.25,111.75
6047.147868,0,200,1,1,3,31.25,114.5
6049.29514,0,200,1,1,3,31.25,117.25
6051.442412,0,200,1,1,3,31.25,120
6053.589684,0,200,1,1,3,31.25,122.75
6055.736957,0,200,1,1,3,31.25,125.5
6057.884229,0,200,1,1,3,31.25,128.25
6060.031501,0,200,1,1,3,31.25,131
6062.178773,0,200,1,1,3,31.25,133.75
6064.326045,0,200,1,1,3,31.25,136.5
6066.473317,0,200,1,1,3,31.25,139.25
6068.62059,0,200,1,1,3,31.25,142
6070.767862,0,200,1,1,3,31.25,144.75
6072.915134,0,200,1,1,3,31.25,147.5
6075.062406,0,200,1,1,3,31.25,150.25
6077.209678,0,200,1,1,3,31.25,153
6079.35695,0,200,1,1,3,31.25,155.75
6081.504222,0,200,1,1,3,31.25,158.5
6083.651495,0,200,1,1,3,31.25,161.25
6085.798767,0,200,1,1,3,31.25,164
6087.946039,0,200,1,1,3,31.25,166.75
6090.093311,0,200,1,1,3,31.25,169.5
6092.240583,0,200,1,1,3,31.25,172.25
6094.387855,0,200,1,1,3,31.25,175
6096.535128,0,200,1,1,3,31.25,177.75
6098.6824,0,200,1,1,3,31.25,180.5
6100.829672,0,200,1,1,3,31.25,183.25
6102.976944,0,200,1,1,3,31.25,186
6105.124216,0,200,1,1,3,31.25,188.75
6107.271488,0,200,1,1,3,31.25,191.5
6109.418761,0,200,1,1,3,31.25,194.25
6111.566033,0,200,1,1,3,31.25,197
6113.713305,0,200,1,1,3,31.25,199.75
6115.860577,0,200,1,1,3,31.25,202.5
6118.007849,0,200,1,1,3,31.25,205.25
6120.155121,0,200,1,1,3,31.25,208
6122.302394,0,200,1,1,3,31.25,210.75
6124.449666,0,200,1,1,3,31.25,213.5
6126.596938,0,200,1,1,3,31.25,216.25
6128.74421,0,200,1,1,3,31.25,219
6130.891482,0,200,1,1,3,31.25,221.75
6133.038754,0,200,1,1,3,31.25,224.5
6135.186027,0,200,1,1,3,31.25,227.25
6137.333299,0,200,1,1,3,31.25,230
6139.480571,0,200,1,1,3,31.25,232.75
6141.627843,0,200,1,1,3,31.25,235.5
6143.775115,0,200,1,1,3,31.25,238.25
6145.922387,0,200,1,1,3,31.25,241
6148.06966,0,200,1,1,3,31.25,243.75
6150.216932,0,200,1,1,3,31.25,246.5
6152.364204,0,200,1,1,3,31.25,249.25
6154.511476,0,200,1,1,3,31.25,252
6156.658748,0,200,1,1,3,31.25,254.75
6158.80602,0,200,1,1,3,31.25,257.5
6160.953293,0,200,1,1,3,31.25,260.25
6163.100565,0,200,1,1,3,31.25,263
6165.247837,0,200,1,1,3,31.25,265.75
6167.395109,0,200,1,1,3,31.25,268.5
6169.542381,0,200,1,1,3,31.25,271.25
6171.689653,0,200,1,1,3,31.25,274
6173.836926,0,200,1,1,3,31.25,276.75
6175.984198,0,200,1,1,3,31.25,279.5
6178.13147,0,200,1,1,3,31.25,282.25
6180.278742,0,200,1,1,3,31.25,285
6182.426014,0,200,1,1,3,31.25,287.75
6184.573286,0,200,1,1,3,31.25,290.5
6186.720559,0,200,1,1,3,31.25,293.25
6188.867831,0,200,1,1,3,31.25,296
6191.015103,0,200,1,1,3,31.25,298.75
6193.162375,0,200,1,1,3,31.25,301.5
6195.309647,0,200,1,1,3,31.25,304.25
6197.456919,0,200,1,1,3,31.25,307
6199.604192,0,200,1,1,3,31.25,309.75
6201.751464,0,200,1,1,3,31.25,312.5
6203.898736,0,200,1,1,3,31.25,315.25
6206.046008,0,200,1,1,3,31.25,318
6208.19328,0,200,1,1,3,31.25,320.75
6210.340552,0,200,1,1,3,31.25,323.5
6212.487824,0,200,1,1,3,31.25,326.25
6214.635097,0,200,1,1,3,31.25,329
6216.782369,0,200,1,1,3,31.25,331.75
6218.929641,0,200,1,1,3,31.25,334.5
6221.076913,0,200,1,1,3,31.25,337.25
6223.224185,0,200,1,1,3,31.25,340
6225.371457,0,200,1,1,3,31.25,342.75
6227.51873,0,200,1,1,3,31.25,345.5
6229.666002,0,200,1,1,3,31.25,348.25
6231.813274,0,200,1,1,3,31.25,351
6233.960546,0,200,1,1,3,31.25,353.75
6236.107818,0,200,1,1,3,31.25,356.5
6238.25509,0,200,1,1,3,31.25,359.25
6240.402363,0,200,1,1,3,32.5,2
6242.549635,0,200,1,1,3,32.5,4.75
6244.696907,0,200,1,1,3,32.5,7.5
6246.844179,0,200,1,1,3,32.5,10.25
6248.991451,0,200,1,1,3,32.5,13
6251.138723,0,200,1,1,3,32.5,15.75
6253.285996,0,200,1,1,3,32.5,18.5
6255.433268,0,200,1,1,3,32.5,21.25
6257.58054,0,200,1,1,3,32.5,24
6259.727812,0,200,1,1,3,32.5,26.75
6261.875084,0,200,1,1,3,32.5,29.5
6264.022356,0,200,1,1,3,32.5,32.25
6266.169629,0,200,1,1,3,32.5,35
6268.316901,0,200,1,1,3,32.5,37.75
6270.464173,0,200,1,1,3,32.5,40.5
6272.611445,0,200,1,1,3,32.5,43.25
6274.758717,0,200,1,1,3,32.5,46
6276.905989,0,200,1,1,3,32.5,48.75
6279.053262,0,200,1,1,3,32.5,51.5
6281.200534,0,200,1,1,3,32.5,54.25
6283.347806,0,200,1,1,3,32.5,57
6285.495078,0,200,1,1,3,32.5,59.75
6287.64235,0,200,1,1,3,32.5,62.5
6289.789622,0,200,1,1,3,32.5,65.25
6291.936895,0,200,1,1,3,32.5,68
6294.084167,0,200,1,1,3,32.5,70.75
6296.231439,0,200,1,1,3,32.5,73.5
6298.378711,0,200,1,1,3,32.5,76.25
6300.525983,0,200,1,1,3,32.5,79
6302.673255,0,200,1,1,3,32.5,81.75
6304.820528,0,200,1,1,3,32.5,84.5
6306.9678,0,200,1,1,3,32.5,87.25
6309.115072,0,200,1,1,3,32.5,90
6311.262344,0,200,1,1,3,32.5,92.75
6313.409616,0,200,1,1,3,32.5,95.5
6315.556888,0,200,1,1,3,32.5,98.25
6317.704161,0,200,1,1,3,32.5,101
6319.851433,0,200,1,1,3,32.5,103.75
6321.998705,0,200,1,1,3,32.5,106.5
6324.145977,0,200,1,1,3,32.5,109.25
6326.293249,0,200,1,1,3,32.5,112
6328.440521,0,200,1,1,3,32.5,114.75
6330.587794,0,200,1,1,3,32.5,117.5
6332.735066,0,200,1,1,3,32.5,120.25
6334.882338,0,200,1,1,3,32.5,123
6337.02961,0,200,1,1,3,32.5,125.75
6339.176882,0,200,1,1,3,32.5,128.5
6341.324154,0,200,1,1,3,32.5,131.25
6343.471426,0,200,1,1,3,32.5,134
6345.618699,0,200,1,1,3,32.5,136.75
6347.765971,0,200,1,1,3,32.5,139.5
6349.913243,0,200,1,1,3,32.5,142.25
6352.060515,0,200,1,1,3,32.5,145
6354.207787,0,200,1,1,3,32.5,147.75
6356.355059,0,200,1,1,3,32.5,150.5
6358.502332,0,200,1,1,3,32.5,153.25
6360.649604,0,200,1,1,3,32.5,156
6362.796876,0,200,1,1,3,32.5,158.75
6364.944148,0,200,1,1,3,32.5,161.5
6367.09142,0,200,1,1,3,32.5,164.25
6369.238692,0,200,1,1,3,32.5,167
6371.385965,0,200,1,1,3,32.5,169.75
6373.533237,0,200,1,1,3,32.5,172.5
6375.680509,0,200,1,1,3,32.5,175.25
6377.827781,0,200,1,1,3,32.5,178
6379.975053,0,200,1,1,3,32.5,180.75
6382.122325,0,200,1,1,3,32.5,183.5
6384.269598,0,200,1,1,3,32.5,186.25
6386.41687,0,200,1,1,3,32.5,189
6388.564142,0,200,1,1,3,32.5,191.75
6390.711414,0,200,1,1,3,32.5,194.5
6392.858686,0,200,1,1,3,32.5,197.25
6395.005958,0,200,1,1,3,32.5,200
6397.153231,0,200,1,1,3,32.5,202.75
6399.300503,0,200,1,1,3,32.5,205.5
6401.447775,0,200,1,1,3,32.5,208.25
6403.595047,0,200,1,1,3,32.5,211
6405.742319,0,200,1,1,3,32.5,213.75
6407.889591,0,200,1,1,3,32.5,216.5
6410.036864,0,200,1,1,3,32.5,219.25
6412.184136,0,200,1,1,3,32.5,222
6414.331408,0,200,1,1,3,32.5,224.75
6416.47868,0,200,1,1,3,32.5,227.5
6418.625952,0,200,1,1,3,32.5,230.25
6420.773224,0,200,1,1,3,32.5,233
6422.920497,0,200,1,1,3,32.5,235.75
6425.067769,0,200,1,1,3,32.5,238.5
6427.215041,0,200,1,1,3,32.5,241.25
6429.362313,0,200,1,1,3,32.5,244
6431.509585,0,200,1,1,3,32.5,246.75
6433.656857,0,200,1,1,3,32.5,249.5
6435.80413,0,200,1,1,3,32.5,252.25
6437.951402,0,200,1,1,3,32.5,255
6440.098674,0,200,1,1,3,32.5,257.75
6442.245946,0,200,1,1,3,32.5,260.5
6444.393218,0,200,1,1,3,32.5,263.25
6446.54049,0,200,1,1,3,32.5,266
6448.687763,0,200,1,1,3,32.5,268.75
6450.835035,0,200,1,1,3,32.5,271.5
6452.982307,0,200,1,1,3,32.5,274.25
6455.129579,0,200,1,1,3,32.5,277
6457.276851,0,200,1,1,3,32.5,279.75
6459.424123,0,200,1,1,3,32.5,282.5
6461.571396,0,200,1,1,3,32.5,285.25
6463.718668,0,200,1,1,3,32.5,288
6465.86594,0,200,1,1,3,32.5,290.75
6468.013212,0,200,1,1,3,32.5,293.5
6470.160484,0,200,1,1,3,32.5,296.25
6472.307756,0,200,1,1,3,32.5,299
6474.455028,0,200,1,1,3,32.5,301.75
6476.602301,0,200,1,1,3,32.5,304.5
6478.749573,0,200,1,1,3,32.5,307.25
6480.896845,0,200,1,1,3,32.5,310
6483.044117,0,200,1,1,3,32.5,312.75
6485.191389,0,200,1,1,3,32.5,315.5
6487.338661,0,200,1,1,3,32.5,318.25
6489.485934,0,200,1,1,3,32.5,321
6491.633206,0,200,1,1,3,32.5,323.75
6493.780478,0,200,1,1,3,32.5,326.5
6495.92775,0,200,1,1,3,32.5,329.25
6498.075022,0,200,1,1,3,32.5,332
6500.222294,0,200,1,1,3,32.5,334.75
6502.369567,0,200,1,1,3,32.5,337.5
6504.516839,0,200,1,1,3,32.5,340.25
6506.664111,0,200,1,1,3,32.5,343
6508.811383,0,200,1,1,3,32.5,345.75
6510.958655,0,200,1,1,3,32.5,348.5
6513.105927,0,200,1,1,3,32.5,351.25
6515.2532,0,200,1,1,3,32.5,354
6517.400472,0,200,1,1,3,32.5,356.75
6519.547744,0,200,1,1,3,32.5,359.5
6521.695016,0,200,1,1,3,33.75,2.25
6523.842288,0,200,1,1,3,33.75,5
6525.98956,0,200,1,1,3,33.75,7.75
6528.136833,0,200,1,1,3,33.75,10.5
6530.284105,0,200,1,1,3,33.75,13.25
6532.431377,0,200,1,1,3,33.75,16
6534.578649,0,200,1,1,3,33.75,18.75
6536.725921,0,200,1,1,3,33.75,21.5
6538.873193,0,200,1,1,3,33.75,24.25
6541.020466,0,200,1,1,3,33.75,27
6543.167738,0,200,1,1,3,33.75,29.75
6545.31501,0,200,1,1,3,33.75,32.5
6547.462282,0,200,1,1,3,33.75,35.25
6549.609554,0,200,1,1,3,33.75,38
6551.756826,0,200,1,1,3,33.75,40.75
6553.904099,0,200,1,1,3,33.75,43.5
6556.051371,0,200,1,1,3,33.75,46.25
6558.198643,0,200,1,1,3,33.75,49
6560.345915,0,200,1,1,3,33.75,51.75
6562.493187,0,200,1,1,3,33.75,54.5
6564.640459,0,200,1,1,3,33.75,57.25
6566.787732,0,200,1,1,3,33.75,60
6568.935004,0,200,1,1,3,33.75,62.75
6571.082276,0,200,1,1,3,33.75,65.5
6573.229548,0,200,1,1,3,33.75,68.25
6575.37682,0,200,1,1,3,33.75,71
6577.524092,0,200,1,1,3,33.75,73.75
6579.671365,0,200,1,1,3,33.75,76.5
6581.818637,0,200,1,1,3,33.75,79.25
6583.965909,0,200,1,1,3,33.75,82
6586.113181,0,200,1,1,3,33.75,84.75
6588.260453,0,200,1,1,3,33.75,87.5
6590.407725,0,200,1,1,3,33.75,90.25
6592.554997,0,200,1,1,3,33.75,93
6594.70227,0,200,1,1,3,33.75,95.75
6596.849542,0,200,1,1,3,33.75,98.5
6598.996814,0,200,1,1,3,33.75,101.25
6601.144086,0,200,1,1,3,33.75,104
6603.291358,0,200,1,1,3,33.75,106.75
6605.43863,0,200,1,1,3,33.75,109.5
6607.585903,0,200,1,1,3,33.75,112.25
6609.733175,0,200,1,1,3,33.75,115
6611.880447,0,200,1,1,3,33.75,117.75
6614.027719,0,200,1,1,3,33.75,120.5
6616.174991,0,200,1,1,3,33.75,123.25
6618.322263,0,200,1,1,3,33.75,126
6620.469536,0,200,1,1,3,33.75,128.75
6622.616808,0,200,1,1,3,33.75,131.5
6624.76408,0,200,1,1,3,33.75,134.25
6626.911352,0,200,1,1,3,33.75,137
6629.058624,0,200,1,1,3,33.75,139.75
6631.205896,0,200,1,1,3,33.75,142.5
6633.353169,0,200,1,1,3,33.75,145.25
6635.500441,0,200,1,1,3,33.75,148
6637.647713,0,200,1,1,3,33.75,150.75
6639.794985,0,200,1,1,3,33.75,153.5
6641.942257,0,200,1,1,3,33.75,156.25
6644.089529,0,200,1,1,3,33.75,159
6646.236802,0,200,1,1,3,33.75,161.75
6648.384074,0,200,1,1,3,33.75,164.5
6650.531346,0,200,1,1,3,33.75,167.25
6652.678618,0,200,1,1,3,33.75,170
6654.82589,0,200,1,1,3,33.75,172.75
6656.973162,0,200,1,1,3,33.75,175.5
6659.120435,0,200,1,1,3,33.75,178.25
6661.267707,0,200,1,1,3,33.75,181
6663.414979,0,200,1,1,3,33.75,183.75
6665.562251,0,200,1,1,3,33.75,186.5
6667.709523,0,200,1,1,3,33.75,189.25
6669.856795,0,200,1,1,3,33.75,192
6672.004068,0,200,1,1,3,33.75,194.75
6674.15134,0,200,1,1,3,33.75,197.5
6676.298612,0,200,1,1,3,33.75,200.25
6678.445884,0,200,1,1,3,33.75,203
6680.593156,0,200,1,1,3,33.75,205.75
6682.740428,0,200,1,1,3,33.75,208.5
6684.887701,0,200,1,1,3,33.75,211.25
6687.034973,0,200,1,1,3,33.75,214
6689.182245,0,200,1,1,3,33.75,216.75
6691.329517,0,200,1,1,3,33.75,219.5
6693.476789,0,200,1,1,3,33.75,222.25
6695.624061,0,200,1,1,3,33.75,225
6697.771334,0,200,1,1,3,33.75,227.75
6699.918606,0,200,1,1,3,33.75,230.5
6702.065878,0,200,1,1,3,33.75,233.25
6704.21315,0,200,1,1,3,33.75,236
6706.360422,0,200,1,1,3,33.75,238.75
6708.507694,0,200,1,1,3,33.75,241.5
6710.654967,0,200,1,1,3,33.75,244.25
6712.802239,0,200,1,1,3,33.75,247
6714.949511,0,200,1,1,3,33.75,249.75
6717.096783,0,200,1,1,3,33.75,252.5
6719.244055,0,200,1,1,3,33.75,255.25
6721.391327,0,200,1,1,3,33.75,258
6723.538599,0,200,1,1,3,33.75,260.75
6725.685872,0,200,1,1,3,33.75,263.5
6727.833144,0,200,1,1,3,33.75,266.25
6729.980416,0,200,1,1,3,33.75,269
6732.127688,0,200,1,1,3,33.75,271.75
6734.27496,0,200,1,1,3,33.75,274.5
6736.422232,0,200,1,1,3,33.75,277.25
6738.569505,0,200,1,1,3,33.75,280
6740.716777,0,200,1,1,3,33.75,282.75
6742.864049,0,200,1,1,3,33.75,285.5
6745.011321,0,200,1,1,3,33.75,288.25
6747.158593,0,200,1,1,3,33.75,291
6749.305865,0,200,1,1,3,33.75,293.75
6751.453138,0,200,1,1,3,33.75,296.5
6753.60041,0,200,1,1,3,33.75,299.25
6755.747682,0,200,1,1,3,33.75,302
6757.894954,0,200,1,1,3,33.75,304.75
6760.042226,0,200,1,1,3,33.75,307.5
6762.189498,0,200,1,1,3,33.75,310.25
6764.336771,0,200,1,1,3,33.75,313
6766.484043,0,200,1,1,3,33.75,315.75
6768.631315,0,200,1,1,3,33.75,318.5
6770.778587,0,200,1,1,3,33.75,321.25
6772.925859,0,200,1,1,3,33.75,324
6775.073131,0,200,1,1,3,33.75,326.75
